phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
GI_545	110	4595	0.9975277576906273	0.0010750105844282412	4410.532	13.66603873114286	-8630.818	8658.15	861162.6993684609	5.9350852104114615	False	Both	Nonspecific abnormal results of function study of liver	Gastrointestinal
MS_705.1	105	4666	0.998150853684028	0.000803817458560392	5657.809	13.11233154696322	-11100.0	11100.0	495009.1602638917	5.6946132357320565	False	Both	Rheumatoid arthritis	Muscloskeletal
GU_594.2	654	3680	0.9872595988486706	0.005568635047235331	651.348	10.400991994301148	-1266.218	1287.02	32892.23840899923	4.517093429444887	False	Both	Dysuria	Genitourinary
SS_809.34	733	3670	0.999303305922687	0.0003026758418319493	21200.0	18.46859736379032	-41400.0	41500.0	104908317.89521635	8.020809923587079	False	Both	Pain in foot and toes*	Symptoms
MS_724.51	55	4694	0.9978734578672123	0.000924528887398734	4701.941	12.531746780573185	-9203.103	9228.167	276992.79682048573	5.442468475411776	False	Both	Calcaneal spur	Muscloskeletal
CA_107	64	1544	0.20425993758880956	0.6898168051260474	4.582	-5.8167691941483675	-14.797	3.164	0.0029772084056303915	-2.526190763523461	False	Male	Malignant neoplasm of male genitalia	Neoplasms
SS_840.8	1312	2933	0.999675968210862	0.00014074802263236308	51300.0	20.830582748026938	-101000.0	101000.0	1113287011.569831	9.046607142297175	False	Both	Allergies related to other diseases/symptoms	Symptoms
GI_514	147	4561	0.9974932249493397	0.0010900453927016433	4419.537	13.885221465240027	-8648.249	8676.019	1072198.1717552252	6.030275062358329	False	Both	Gastrointestinal obstruction	Gastrointestinal
NS_333.5	98	4652	0.9979758017769143	0.0008799890554809069	5384.715	13.660800217552293	-10500.0	10600.0	856663.2822823285	5.932810152865703	False	Both	Parasomnias	Neurological
RE_479.3	80	4673	0.9979510541033483	0.0008907587668443583	5230.846	13.432685349896653	-10200.0	10300.0	681932.0850962333	5.833741124602768	False	Both	Respiratory failure	Respiratory
EM_232.4	1090	3407	0.998188994304955	0.0007872228279180597	7279.264	16.52218921014508	-14300.0	14300.0	14979440.868329253	7.175495602927454	False	Both	Vitamin D deficiency	Endocrine/Metab
MS_721.5	222	4388	0.9958150606931571	0.0018213097471728738	2440.646	12.80135219097247	-4770.776	4796.379	362707.5680688815	5.559556617439446	False	Both	Bursitis	Muscloskeletal
RE_462.2	553	3858	0.9949050031477914	0.002218385162122862	2080.908	13.288005126688748	-4065.218	4091.794	590075.1181576145	5.770907302023044	False	Both	Chronic sinusitis	Respiratory
CV_425	102	4614	0.9975528730309944	0.001064076235645376	4456.372	13.667798836219546	-8720.661	8747.997	862679.770918487	5.935849614333836	False	Both	Cardiomegaly	Cardiovascular
MS_716.3	253	4392	0.9966497727048239	0.001457427950338693	3242.297	13.61407973522792	-6341.171	6368.4	817560.132176739	5.912519705200369	False	Both	Spinal disc displacement (herniation)	Muscloskeletal
CV_417.3	104	4569	0.997087493600795	0.0012667310355535472	3662.181	13.36803467624005	-7164.374	7191.11	639239.6334221773	5.805663693782377	False	Both	Bradycardia	Cardiovascular
RE_471.2	225	4439	0.9970342924563093	0.0012899041071764647	3678.498	13.672871808234719	-7196.05	7223.396	867067.2406005624	5.938052778086875	False	Both	Deviated nasal septum	Respiratory
MS_714	330	4296	0.9962514846983169	0.0016310183729395281	2867.707	13.472728271142747	-5607.129	5634.075	709792.7259701148	5.851131544339233	False	Both	Deforming dorsopathies	Muscloskeletal
CV_433.2	68	4702	0.9978018797921526	0.0009556822142454227	4795.732	13.211948184085825	-9386.251	9412.675	546860.0420750863	5.737876191540162	False	Both	Occlusion and stenosis of precerebral arteries	Cardiovascular
GU_624	65	3024	0.003309084010595398	2.480292206888241	15.217	44.699530679049346	14.875	74.524	2.5867801375191642e+19	19.412759517576244	True	Female	Symptoms involving female genital tract	Genitourinary
CV_401	1475	3095	0.9917121391294648	0.003614370718716899	1446.432	15.02478745778019	-2819.931	2849.98	3351060.623692922	6.525182284683124	False	Both	Hypertension	Cardiovascular
MB_291	189	4490	0.99737928848578	0.0011396545553244302	3987.449	13.097096703845983	-7802.159	7828.353	487524.9286699989	5.687996827433579	False	Both	Dissociative and somatoform disorders	Mental
EM_200.41	137	4628	0.9982612123189272	0.0007558031763066696	5750.867	12.5325698072413	-11300.0	11300.0	277220.86311859376	5.442825911352197	False	Both	Chronic thyroiditis	Endocrine/Metab
GU_618	548	2244	5.552524462878938e-6	5.255509519394539	6.039	27.4357491034099	15.599	39.273	822610867166.5917	11.915194442493009	True	Female	Noninflammatory disorders of vagina	Genitourinary
GI_520.1	223	4476	0.9972660633988037	0.001188959591423338	4286.986	14.689306714104335	-8387.649	8417.028	2395989.1602494316	6.3794848489199	False	Both	Hernia of the abdominal wall	Gastrointestinal
NS_331.3	121	4590	0.9977618147152174	0.0009731209378303655	4624.903	12.973560684992464	-9051.67	9077.617	430869.5628973494	5.634345816129199	False	Both	Headache syndromes, non migraine	Neurological
DE_660.6	535	3858	0.9897999098361729	0.004452590086040931	1233.98	-15.775525942513609	-2434.332	2402.781	1.4085625389438857e-7	-6.851223865955256	False	Both	Cellulitis and abscess	Dermatological
SO_388	83	4625	0.9976452522751287	0.0010238598827030502	4507.301	13.302139551598115	-8820.845	8847.449	598474.7124835759	5.7770458047660584	False	Both	Blindness and low vision	Sense organs
ID_088	199	4467	0.9971571517094859	0.001236391596199653	3726.621	13.27791171933707	-7290.765	7317.321	584149.2062527146	5.766523790906608	False	Both	Sexually transmitted disease	Infections
NS_324.31	88	4650	0.99796326580075	0.0008854444377236919	5019.305	12.812631837810995	-9824.844	9850.47	366821.9420624575	5.564455305819235	False	Both	Dystonia	Neurological
RE_466.1	95	4596	0.9979663439326071	0.00088410489581442	4557.13	11.615270610211358	-8920.195	8943.426	110776.5745829554	5.0444479318278095	False	Both	Acute tonsillitis and adenoiditis	Respiratory
EM_229	88	4655	0.9978878953540584	0.0009182454498927176	5194.442	13.750382233933085	-10200.0	10200.0	936947.222818048	5.971715128257648	False	Both	Other endocrine disorders, NOS	Endocrine/Metab
CM_750	79	4688	0.9983474837166769	0.0007182723450661693	5934.593	12.29127550136373	-11600.0	11600.0	217787.58834172104	5.338033125794893	False	Both	Congenital malformations of nervous system	Congenital
RE_463	1511	2710	0.9989223653816459	0.00046826312187486666	13700.0	18.46270163092943	-26800.0	26800.0	104291626.18913133	8.01824943933882	False	Both	Rhinitis and nasal congestion	Respiratory
NS_325.2	117	4627	0.9979020849693548	0.0009120699788417291	5122.152	13.467927470754352	-10000.0	10100.0	706393.3192412051	5.849046583221834	False	Both	Difficulty walking	Neurological
EM_236	1973	2578	0.9760406000959245	0.01053211672788334	393.01	11.80332478757885	-758.481	782.088	133696.12603028002	5.126118823357366	False	Both	Overweight and obesity	Endocrine/Metab
CV_444.1	189	4507	0.9973153011195293	0.0011675178284576123	4169.234	14.028544273693951	-8157.52	8185.577	1237426.3712733153	6.092519367200745	False	Both	Varicose veins	Cardiovascular
SO_376.2	81	4647	0.9977006768156297	0.0009997331668721084	4648.525	13.396018937519058	-9097.546	9124.338	657380.9339059767	5.817817104035989	False	Both	Vitreous opacities	Sense organs
ID_089.3	823	3494	0.9984683750659142	0.0006656861782277691	8812.195	16.915963608950975	-17300.0	17300.0	22208010.363638923	7.346509651443625	False	Both	Fungal infections	Infections
CV_401.2	79	4687	0.997772937314308	0.000968279645635755	4912.221	13.71105301254509	-9614.064	9641.487	900813.0402351025	5.95463466443129	False	Both	Hypertensive heart disease	Cardiovascular
RE_475	1196	3386	0.9941684983060587	0.002540002239665509	1868.852	13.65900444003844	-3649.223	3676.541	855126.2860877101	5.932030256600711	False	Both	Asthma	Respiratory
CV_444.5	110	4638	0.9978051281548451	0.0009542683627336214	4996.874	13.74573673707978	-9779.947	9807.438	932604.7317664671	5.969697614608558	False	Both	Venous insufficiency (chronic) (peripheral)	Cardiovascular
SS_819	708	3445	0.9999722926133343	0.000012033331843726753	736000.0	25.570512230797224	-1440000.0	1440000.0	127389126964.81383	11.105132361274844	False	Both	General symptoms and other findings	Symptoms
DE_660.12	408	4108	0.9993033590414904	0.00030265275654599766	21200.0	18.48914015190859	-41500.0	41500.0	107085715.57881889	8.029731543109751	False	Both	Dermatophytosis	Dermatological
RE_463.2	1198	3127	0.9992517045431634	0.00032510223917737085	20000.0	18.777237738432774	-39200.0	39300.0	142840293.92820573	8.15485073518685	False	Both	Allergic rhinitis	Respiratory
RE_463.21	475	3936	0.9961261752926767	0.0016856477582862257	2772.033	13.458604284230589	-5419.626	5446.544	699838.0878718046	5.844997574760809	False	Both	Seasonal allergic rhinitis	Respiratory
GI_550.1	237	4470	0.9975943530399952	0.0010460178800658407	4509.88	13.597448674751504	-8825.604	8852.799	804075.6813404398	5.905296927407263	False	Both	Gallstones [Cholelithiasis]	Gastrointestinal
GI_510.2	290	4332	0.9961018212070731	0.0016962658652584415	2779.154	13.578005048485746	-5433.463	5460.619	788592.5462354072	5.896852667811855	False	Both	Esophagitis	Gastrointestinal
RE_466.2	50	4713	0.998555314595134	0.0006278725478549798	6431.601	11.64534961201756	-12600.0	12600.0	114159.24196491537	5.057511076333401	False	Both	Chronic tonsillitis and adenoiditis	Respiratory
SO_367.1	376	4053	0.9952778340532177	0.0020556680451051194	2176.361	12.880558682828056	-4252.709	4278.47	392604.759127442	5.593955559783242	False	Both	Conjunctivitis	Sense organs
GU_592.11	221	4352	0.994493528717149	0.0023980385340925604	1500.94	10.358574353096023	-2931.429	2952.146	31526.20403408024	4.498671681934149	False	Both	Acute cystitis	Genitourinary
CV_444	247	4431	0.9970593507670871	0.0012789891873739995	3840.183	14.153246598533734	-7512.467	7540.774	1401770.4440389827	6.14667689875917	False	Both	Venous insufficiency	Cardiovascular
MS_715.4	336	4327	0.9967707018705552	0.001404735736014106	3543.264	14.340781899056918	-6930.33	6959.011	1690917.6015665603	6.228122444938456	False	Both	Spinal stenosis	Muscloskeletal
GU_608	82	1458	0.9958822379497491	0.001792013415970089	2509.065	12.948964069381404	-4904.728	4930.626	420400.9044480492	5.623663641695821	False	Male	Other disorders of male genital organs	Genitourinary
EM_234	56	4715	0.9983494882929907	0.0007174003284869341	5999.259	12.410134591946866	-11700.0	11800.0	245274.824117107	5.389652972959188	False	Both	Other nutritional deficiencies	Endocrine/Metab
BI_164.6	110	4632	0.9979373995775813	0.000896701068061395	5176.729	13.382305604537715	-10100.0	10200.0	648427.5807306049	5.8118614791936904	False	Both	Anemia secondary to chronic diseases and conditions	Blood/Immune
SO_374.1	61	4727	0.9981532639648967	0.0008027687489255759	5890.133	13.63296226503759	-11500.0	11600.0	833144.4079749701	5.920720283701082	False	Both	Retinal detachments and breaks	Sense organs
GU_591	688	3691	0.9988642118944508	0.0004935468422548661	11200.0	15.906699042247425	-21900.0	21900.0	8094529.671121861	6.908191619343797	False	Both	Urinary tract infection [UTI]	Genitourinary
GU_622	90	3033	2.346462815958112e-6	5.629586323596025	12.954	61.15780653538224	35.768	86.548	3.634945499223542e+26	26.56049790362314	True	Female	Polyp of female genital organs	Genitourinary
GU_586	204	4455	0.9967795299012733	0.0014008893668924556	3459.574	13.963780433905024	-6766.677	6794.604	1159825.863225905	6.064392788953548	False	Both	Other disorders of the kidney and ureters	Genitourinary
EM_256.5	212	4426	0.9966915072544393	0.0014392423192201573	3057.962	12.680121251779825	-5980.815	6006.175	321297.0140688334	5.506906689512133	False	Both	Hypokalemia [Hypopotassemia]	Endocrine/Metab
GI_526.1	60	4700	0.9980982463337008	0.0008267074695913176	5513.1	13.140456401959954	-10800.0	10800.0	509128.84747686697	5.706827705061467	False	Both	Bacterial enteritis	Gastrointestinal
MS_706	120	4612	0.9978033389356176	0.0009550471207417744	4912.232	13.523914392541927	-9614.274	9641.322	747070.1678302742	5.873361394412927	False	Both	Inflammatory spondylopathies	Muscloskeletal
GI_500	74	4691	0.9983974794834176	0.0006965240637195665	6138.027	12.328000335331234	-12000.0	12000.0	225934.48239800087	5.353982518535793	False	Both	Disorders of tooth develoment	Gastrointestinal
CA_104	64	4665	0.9978278019350959	0.000944399716552501	4787.922	13.034877307367935	-9371.119	9397.189	458115.81731765455	5.660975286875812	False	Both	Malignant sarcoma-related cancers	Neoplasms
CA_105	137	4647	0.9985477675672492	0.0006311549348228376	5594.412	10.18241473342686	-11000.0	11000.0	26434.221890811452	4.422166531177656	False	Both	Malignant neoplasm of the breast	Neoplasms
SO_371	388	4317	0.9971710041513767	0.001230358447586202	4182.995	14.83134381050632	-8183.688	8213.351	2761663.6021342175	6.441170776112843	False	Both	Cataract	Sense organs
MS_730	525	4059	0.9944838223352986	0.0024022773235133354	1890.953	13.073211704807335	-3693.126	3719.272	476018.3604327315	5.677623704150829	False	Both	Other disorders and symptoms of the musculoskeletal system	Muscloskeletal
SS_809.3	1688	2555	0.9987723140340906	0.0005335047957296793	12200.0	18.77221537571307	-23900.0	23900.0	142124696.65982315	8.152669550771567	False	Both	Pain in limb	Symptoms
GU_594.4	605	3797	0.9923136774815918	0.0033510225376603233	1319.081	12.70740128303433	-2572.644	2598.059	330182.65589687217	5.5187542565521115	False	Both	Frequency of urination and polyuria	Genitourinary
MS_713.35	114	4591	0.9975453227160479	0.0010673633521641455	4344.243	13.365004793826236	-8501.194	8527.924	637305.7437073324	5.804347832569242	False	Both	Pain in joints of hand	Muscloskeletal
GU_625.1	147	2941	0.4811169092297366	0.31774937921026414	11.095	-7.816693137457221	-29.563	13.93	0.00040295198885994426	-3.3947466963286876	True	Female	Dyspareunia	Genitourinary
ID_089	2402	1771	0.9729970580794214	0.011888472847583374	355.201	12.02343218006981	-684.158	708.205	166613.5236965923	5.221710249342303	False	Both	Infections	Infections
EM_204.2	64	4707	0.998130267773848	0.0008127744607585031	5579.794	13.075487850264599	-10900.0	10900.0	477103.08148453844	5.678612221562928	False	Both	Impaired glucose tolerance (oral)	Endocrine/Metab
MS_714.6	116	4588	0.9974583332147662	0.001105237027534914	4165.364	13.268818515703114	-8150.695	8177.232	578861.4961152355	5.762574662745559	False	Both	Spondylolisthesis	Muscloskeletal
NS_333.64	260	4465	0.9976378031861168	0.0010271026288830585	4839.033	14.326338507128721	-9470.003	9498.656	1666670.5423352667	6.2218497595240745	False	Both	Restless legs syndrome	Neurological
ID_020	53	4719	0.9981505164498147	0.000803964188868902	5677.742	13.16092641429907	-11100.0	11100.0	519658.12078080483	5.715717718464837	False	Both	Borrelia	Infections
CV_416.4	102	4611	0.9974649002322289	0.00110237775014638	4302.662	13.670769596007284	-8419.392	8446.733	865246.395817019	5.937139798916711	False	Both	Heart block	Cardiovascular
CA_120.1	50	4722	0.9981434499139654	0.0008070388437816804	5654.908	13.158081675716051	-11100.0	11100.0	518181.92995864537	5.714482264195774	False	Both	Myeloid	Neoplasms
EM_215.1	121	1465	0.9968443246931742	0.0013726593469479272	3624.268	14.334207597534729	-7089.101	7117.769	1679837.4614041257	6.225267262065001	False	Male	Testicular hypofunction	Endocrine/Metab
DE_664	196	4532	0.9977173151448124	0.0009924906396608284	4935.586	14.120342950973733	-9659.451	9687.692	1356397.6422263372	6.132387026189371	False	Both	Papulosquamous disorders	Dermatological
BI_168	259	4322	0.994658851158783	0.0023258483640199905	1780.902	11.921688803751698	-3478.581	3502.425	150495.5513731346	5.1775236624371415	False	Both	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune
GU_629	151	2983	0.05816837104434975	1.2353130980781286	11.294	-21.3956556803852	-43.531	0.74	5.104871345097886e-10	-9.292015198693257	True	Female	Female infertility	Genitourinary
NS_352	53	4683	0.9979139781384705	0.0009068940131655258	4858.051	12.701100598844203	-9508.904	9534.306	328108.81941208465	5.516017904176125	False	Both	Disturbances of sensation of smell and taste	Neurological
RE_472	146	4578	0.9977876471521482	0.0009618770323014325	4840.927	13.422809564425755	-9474.62	9501.466	675230.6157217813	5.829452125468297	False	Both	Diseases of vocal cords and larynx, not elsewhere classified	Respiratory
CA_144.21	180	2912	1.7534996046316555e-11	10.756094327704526	9.403	63.23450287247727	44.806	81.663	2.899984411514166e+27	27.462395663412206	True	Female	Leiomyoma of uterus	Neoplasms
PP_916	87	3037	6.4535918949561786e-9	8.190198501493693	20.399	-118.40769277766061	-158.389	-78.426	3.768707324938184e-52	-51.42380758823353	True	Female	Maternal infections and carrier state in pregnancy	Pregnancy
PP_900	80	3059	0.04507522106262434	1.3460621346878126	15.778	-31.618385511150958	-62.543	-0.694	1.8548536364546605e-14	-13.73169035418259	True	Female	Spontaneous abortion or history of recurrent pregnancy loss	Pregnancy
DE_682.1	202	4413	0.9959578242271161	0.001759052232181072	2605.204	13.198321385153957	-5092.907	5119.304	539458.6335210041	5.731958147958046	False	Both	Cutaneous cyst	Dermatological
MS_717	329	4268	0.9955409479720503	0.00194087213825717	2209.391	12.34745057649703	-4317.979	4342.674	230371.97785112314	5.362429650945786	False	Both	Other and unspecified dorsopathies	Muscloskeletal
MS_718	2323	2009	5.429301004605506e-68	67.2652560800582	4.188	72.96508142650363	64.757	81.173	4.879015919493145e+31	31.688332235151975	True	Both	Back pain	Muscloskeletal
BI_176	60	4677	0.9978814845604062	0.0009210355240724599	4841.623	12.85532495004991	-9476.552	9502.262	382821.8246201004	5.582996688879873	False	Both	Other diseases of blood and blood-forming organs	Blood/Immune
CA_106	87	3075	1.1355571189958678e-11	10.944791015701561	13.453	91.32143428705315	64.954	117.689	4.575040999311031e+39	39.6603949903576	True	Female	Gynecological malignant neoplasms	Neoplasms
NS_331.61	284	4367	0.9971465917419778	0.0012409908310282943	3446.075	12.323937505480597	-6741.859	6766.507	225018.41121939116	5.352218053950749	False	Both	Migraine with aura	Neurological
ID_052.1	265	4352	0.9961999192882187	0.0016534977900263617	2687.284	12.798760471972042	-5254.18	5279.778	361768.7490761336	5.5584310481789165	False	Both	Herpes simplex	Infections
GU_610	179	2884	9.132906280030341e-20	19.039390998968155	9.551	86.89832914493282	68.18	105.617	5.488641111192292e+37	37.73946483425684	True	Female	Benign mammary dysplasias	Genitourinary
BI_179.9	73	4693	0.9981152476787795	0.0008193098737180152	5624.46	13.28603706327204	-11000.0	11000.0	588914.9549163441	5.770052582941132	False	Both	Immunodeficiency NOS	Blood/Immune
PP_911	55	3087	1.3649700939680504e-7	6.864876863763834	28.813	-151.84126836297096	-208.314	-95.369	1.1380858527427939e-66	-65.94382497522909	True	Female	Excessive vomiting in pregnancy	Pregnancy
RE_471	492	3929	0.9950252718725513	0.0021658888066193216	2165.0	13.49863775700038	-4229.823	4256.82	728423.4039880176	5.862383891076153	False	Both	Other disorders of nose and nasal sinuses	Respiratory
CA_139.6	226	4374	0.9952989642845149	0.002046447860421224	2202.315	12.975840089896446	-4303.483	4329.434	431852.80927458126	5.635335749101022	False	Both	Hemangioma and lymphangioma	Neoplasms
DE_664.4	169	4594	0.997992348361114	0.0008727884493871246	5691.998	14.322324893555477	-11100.0	11200.0	1659994.5771586238	6.220106669296722	False	Both	Psoriasis	Dermatological
NS_348.2	65	4691	0.9979529955249538	0.0008899138878628619	5202.66	13.347644263676651	-10200.0	10200.0	626337.2629291499	5.796808250122362	False	Both	Myelopathies	Neurological
CV_404.2	232	4475	0.9971914084066674	0.0012214719428821324	4202.91	14.794473242323717	-8222.758	8252.347	2661693.792809627	6.425158091806501	False	Both	Coronary atherosclerosis [Atherosclerotic heart disease]	Cardiovascular
MS_719.9	85	4661	0.9979989572036543	0.0008699125011412148	5185.064	13.00381889268092	-10100.0	10200.0	444106.15144966566	5.647486788760578	False	Both	Contractures	Muscloskeletal
GU_588	51	4721	0.9980908963618066	0.0008299056156663018	5450.843	13.042279936280499	-10700.0	10700.0	461519.66186737036	5.664190207764116	False	Both	Disorders and findings from impaired renal function	Genitourinary
RE_468	335	4253	0.9947348873964984	0.0022926501912897182	1983.014	13.085687355089263	-3873.55	3899.722	481994.197746169	5.683041810226425	False	Both	Pneumonia	Respiratory
GI_542.2	281	4374	0.9968106934253	0.001387311705481172	3471.03	13.874448841514578	-6789.219	6816.968	1060709.7754785377	6.025596571318746	False	Both	Fatty liver disease (FLD)	Gastrointestinal
NS_347	93	4622	0.9977681949240538	0.0009703438415425135	4629.628	12.94979319130026	-9060.954	9086.853	420749.6125934412	5.624023724770005	False	Both	Other disorders of the brain and CNS	Neurological
EM_214	88	3016	0.00007994903228550006	4.097186788648339	13.143	51.84431039929018	26.084	77.605	3.278671642818705e+22	22.5156979244911	True	Female	Disorders of ovarian function	Endocrine/Metab
SS_834.1	214	4441	0.997606021521184	0.0010409381326307754	3487.868	10.465039368951237	-6825.631	6846.561	35067.82663274967	4.544908850835811	False	Both	Abnormal Papanicolaou smear	Symptoms
RE_469	539	3816	0.9942977700642536	0.0024835345869604177	1835.324	13.11659291598152	-3584.052	3610.285	497123.0778557498	5.696463924782058	False	Both	Bronchitis	Respiratory
EM_208.2	103	4688	0.9982173286433776	0.0007748952303897309	6017.202	13.443927127927171	-11800.0	11800.0	689641.466615765	5.8386233667682035	False	Both	Hyperparathyroidism	Endocrine/Metab
CV_403	150	4575	0.9975285342201767	0.0010746725062499723	4610.426	14.280924839223653	-9021.989	9050.551	1592673.8671669615	6.202126854149916	False	Both	Angina pectoris	Cardiovascular
NS_331.6	1098	3465	0.9920228232848544	0.0034783359983937214	1215.519	12.152853003356565	-2370.221	2394.527	189634.34622189475	5.2779169987391175	False	Both	Migraine	Neurological
MS_715.1	607	3939	0.9981333975833935	0.0008114126576674363	6958.307	16.278550781800465	-13600.0	13700.0	11740450.9354415	7.069684777917808	False	Both	Spondylosis	Muscloskeletal
DE_685.82	153	4485	0.9968393060246286	0.0013748458323283475	3119.26	12.356488421334557	-6101.28	6125.993	232463.48114637932	5.366354737087022	False	Both	Generalized hyperhidrosis	Dermatological
GI_526	158	4438	0.9956511933460321	0.0018927813923857951	2219.445	12.09697175909381	-4337.936	4362.13	179327.99082507507	5.253648082713915	False	Both	Intestinal infection	Gastrointestinal
GU_605.1	202	1338	0.992768699460805	0.003151923960721277	1454.259	13.180266020888652	-2837.116	2863.476	529805.9152863378	5.724116802888871	False	Male	Male erectile dysfunction*	Genitourinary
CV_446.2	119	4587	0.9977479232140202	0.0009791675155049714	4505.772	12.717828072347103	-8818.434	8843.869	333643.4118172671	5.523282553614617	False	Both	Orthostatic hypotension	Cardiovascular
MB_283.4	57	4656	0.9977751960041631	0.0009672965207248629	4549.789	12.686549108156354	-8904.736	8930.109	323368.9169427377	5.509698272066926	False	Both	Patient's noncompliance with medical treatment and regimen	Mental
MS_745.61	73	4703	0.9981106166169679	0.0008213249208387867	5691.155	13.476615953718097	-11100.0	11200.0	712557.5456713601	5.852819943429099	False	Both	Fracture of vertebrae	Muscloskeletal
EM_200.411	133	4633	0.998268224817809	0.0007527523927699163	5775.106	12.534637700858278	-11300.0	11300.0	277794.7195044155	5.443723986139213	False	Both	Hashimoto thyroiditis [Chronic lymphocytic thyroiditis]	Endocrine/Metab
MS_713	2587	1806	0.9629409274650772	0.01640035426990412	261.194	12.135931556772547	-499.794	524.066	186452.45577999522	5.270568107861858	False	Both	Symptoms related to joints	Muscloskeletal
SS_800	1265	3036	0.99749805224623	0.001087943660803416	5297.107	16.610306543526068	-10400.0	10400.0	16359290.881143186	7.213764474574847	False	Both	Chest pain	Symptoms
GU_626.16	416	2550	0.00011322835540684513	3.9460448005802196	7.202	-27.803584184490187	-41.92	-13.687	8.415052146146365e-13	-12.074943188456613	True	Female	Excessive menstruation	Genitourinary
EM_200	1063	3587	0.9965188534293831	0.0015144803424293463	3380.794	14.750349782198608	-6611.484	6640.985	2546803.9604645255	6.4059955165516875	False	Both	Disorders of thyroid gland	Endocrine/Metab
DE_662	209	4477	0.9973894129979682	0.0011352460043259063	4039.854	13.21796291484333	-7904.75	7931.186	550159.1697264492	5.740488355918281	False	Both	Rosacea	Dermatological
NS_346.1	78	4685	0.9982126861102009	0.0007769150623155504	5721.892	12.817425792179675	-11200.0	11200.0	368584.6916086215	5.566537293748049	False	Both	Postconcussion syndrome	Neurological
NS_329.1	316	4320	0.9963671082222035	0.0015806177005409803	3028.98	13.791463347050435	-5922.901	5950.484	976239.6195053735	5.989556428994956	False	Both	Memory loss	Neurological
EM_239.11	492	4157	0.996384013091994	0.0015732493025619914	3311.25	15.006530579311537	-6474.925	6504.938	3290435.8109776187	6.51725342310741	False	Both	Pure hypercholesterolemia	Endocrine/Metab
SO_394	162	4506	0.9970785056872651	0.0012706458563370424	3605.766	13.202722699294702	-7053.969	7080.374	541838.1931865542	5.7338696144024945	False	Both	Disorders of vestibular function	Sense organs
DE_684.1	260	4378	0.996672823837306	0.0014473834350591057	3136.576	13.07954998169787	-6134.496	6160.655	479045.07856204023	5.680376382829163	False	Both	Alopecia	Dermatological
DE_682.4	606	3968	0.9944811065052797	0.002403463337378065	1686.914	11.668323089410029	-3294.623	3317.96	116812.23427664184	5.067488330795079	False	Both	Acne	Dermatological
CA_106.1	57	3115	0.000011762846338643316	4.929487576253545	16.2	70.9874026502117	39.236	102.739	6.752074968524971e+30	30.82943725563122	True	Female	Malignant neoplasm of external female genital organs and cervix	Neoplasms
GI_512	423	4194	0.9959226539379212	0.0017743887573323494	2679.861	13.694672686728103	-5238.736	5266.126	886177.6228291112	5.947520779317195	False	Both	Aphagia and dysphagia	Gastrointestinal
MS_734.62	67	4659	0.9980254276129157	0.0008583936512072462	4794.328	11.864821059742932	-9384.846	9408.575	142176.0076785416	5.152826315015847	False	Both	Arthralgia of temporomandibular joint	Muscloskeletal
PP_900.1	60	3083	0.03953333657098888	1.4030365301240693	18.523	-38.13197507104871	-74.437	-1.827	2.7510193338418338e-17	-16.560506357428814	True	Female	Spontaneous abortion	Pregnancy
PP_941	54	3064	0.0023674799850333136	2.625713683888081	21.221	-64.50811542942779	-106.101	-22.915	9.648980551121676e-29	-28.015518568978507	True	Female	Abnormal forces of labor	Pregnancy
CV_431.2	64	4696	0.9978728150589895	0.0009248086504806995	4958.286	13.218960545705775	-9704.844	9731.282	550708.2993622172	5.740921621496817	False	Both	Transient cerebral ischemic attack [TIA]	Cardiovascular
CV_413.11	65	4671	0.9977665853051544	0.0009710444543435514	4702.143	13.162114593496968	-9202.868	9229.192	520275.93471408304	5.716233738133996	False	Both	Mitral valve insufficiency	Cardiovascular
CA_148	81	4687	0.9980707569778549	0.0008386688571651379	5605.611	13.55408672226864	-11000.0	11000.0	769954.5162412666	5.886465070719403	False	Both	Benign neoplasm of the eye, brain and other parts of central nervous system	Neoplasms
GU_627	344	2678	6.932945686397102e-88	87.15908220210765	9.16	182.04004291668642	164.087	199.993	1.1454763425138968e+79	79.05898612414805	True	Female	Menopausal and postmenopausal disorders	Genitourinary
SO_390	461	4007	0.9951385457733162	0.0021164514390390435	2246.598	13.68844612856749	-4389.562	4416.939	880676.9292858923	5.944816619466791	False	Both	Disorders of external ear	Sense organs
GI_532	149	4488	0.9966392790793954	0.0014620006174234936	3044.059	12.821734647076134	-5953.425	5979.068	370176.29609570577	5.568408605652903	False	Both	Other disorders of the intestines	Gastrointestinal
CA_107.2	59	1551	0.9984813668237711	0.0006600353111787128	7818.227	14.880631879750357	-15300.0	15300.0	2901190.9403758724	6.462576312609194	False	Male	Malignant neoplasm of the prostate	Neoplasms
GU_585	347	4335	0.9971109905384978	0.0012564967580053338	4013.617	14.532684046719837	-7852.013	7881.078	2048634.530950286	6.3114644887338445	False	Both	Kidney stone disease	Genitourinary
EM_247.42	55	4686	0.9978674040872677	0.0009271636214713851	4786.209	12.792654270792182	-9368.004	9393.589	359566.44700629625	5.555779158701113	False	Both	Hypomagnesemia*	Endocrine/Metab
